dt,Abidjan,Addis Abeba,Ahmadabad,Aleppo,Alexandria,Ankara,Baghdad,Bangalore,Bangkok,Belo Horizonte,Berlin,Bogotá,Bombay,Brasília,Cairo,Calcutta,Cali,Cape Town,Casablanca,Changchun,Chengdu,Chicago,Chongqing,Dakar,Dalian,Dar Es Salaam,Delhi,Dhaka,Durban,Faisalabad,Fortaleza,Gizeh,Guangzhou,Harare,Harbin,Ho Chi Minh City,Hyderabad,Ibadan,Istanbul,Izmir,Jaipur,Jakarta,Jiddah,Jinan,Kabul,Kano,Kanpur,Karachi,Kiev,Kinshasa,Lagos,Lahore,Lakhnau,Lima,London,Los Angeles,Luanda,Madras,Madrid,Manila,Mashhad,Melbourne,Mexico,Mogadishu,Montreal,Moscow,Nagoya,Nagpur,Nairobi,Nanjing,New Delhi,New York,Paris,Peking,Pune,Rangoon,Rio De Janeiro,Riyadh,Rome,Saint Petersburg,Salvador,Santiago,Santo Domingo,Seoul,Shanghai,Shenyang,Singapore,Surabaya,Surat,Sydney,São Paulo,Taipei,Taiyuan,Tangshan,Tianjin,Tokyo,Toronto,Umm Durman,Wuhan,Xian
2002-11-01,27.281999999999996,17.964000000000006,25.436999999999998,13.707,20.899,6.78,17.207,24.201999999999998,26.805999999999997,23.549,4.734,20.425,28.426,23.999000000000002,20.0,24.046,22.263,17.288,15.156,-7.621,6.9049999999999985,6.517,13.514000000000001,26.86,3.2430000000000003,26.811,21.88600000000001,24.275,20.278,20.609,29.516,20.0,18.875,22.84,-10.03,27.642,24.006999999999998,27.65,12.333,16.021,22.85100000000001,27.394,28.614,6.23,10.447,25.357,21.587,24.81,3.1839999999999997,24.515,27.767,20.609,21.587,16.646,8.357000000000001,14.662,25.318,26.138,8.125,26.643,8.808,16.314,13.543,27.196,-0.55,-1.884,9.531,22.676,16.414,11.148,21.88600000000001,4.945,8.896,3.079,23.284000000000002,27.118,24.511,20.513,10.950999999999999,-1.9680000000000002,25.97600000000001,9.239999999999998,27.496,3.4130000000000003,12.181,-3.197,26.946,29.221999999999998,24.69400000000001,18.997,22.41,21.381,0.8440000000000001,4.229,3.079,7.1030000000000015,1.0640000000000005,29.61000000000001,12.652999999999999,6.0920000000000005
2002-12-01,27.087,18.275,22.485,5.473,16.347,-2.3510000000000004,11.001,23.031,26.702,23.69,-1.6789999999999998,20.684,26.643,23.554000000000002,15.37,20.513,22.659000000000002,20.413,12.678,-13.470999999999998,1.898,2.835,7.914,24.781,-2.292,27.666,17.331,20.623,22.511999999999997,15.308,29.135,15.37,14.827,22.771,-16.137999999999998,27.757,23.228,27.534000000000002,5.279,10.852,18.953000000000007,27.346,24.94400000000001,0.02799999999999997,4.257,22.794,17.487000000000002,20.879,-9.391,24.169,27.298000000000002,15.308,17.487000000000002,18.611,5.455,9.071,25.363000000000003,24.794,6.5710000000000015,26.278,-0.40299999999999997,17.908,12.945,27.91800000000001,-6.375,-13.581,6.678999999999999,21.449,16.64,5.284000000000002,17.331,-0.953,6.151999999999999,-3.158,21.698,25.639,25.516,15.745999999999999,6.015,-9.483,26.572,10.869000000000002,26.273000000000003,0.205,6.669,-8.594999999999999,26.82,28.243000000000002,22.334,19.157,23.282,19.487,-7.267,-2.653,-3.158,3.008,-3.92,23.12,5.757999999999999,-1.59
2003-01-01,27.59,18.201,21.006,7.598,16.085,3.649,11.197,23.671999999999997,25.46,23.41800000000001,-0.127,21.448,25.877,23.004,15.108,17.813000000000006,23.279,20.061,9.71,-14.343000000000002,1.304,-1.7990000000000002,7.103,22.045,-4.0200000000000005,28.1,13.42,17.755000000000006,23.333,11.285,28.34,15.108,13.383,23.511,-16.644000000000002,25.945,23.471999999999998,27.926,7.943,13.237,15.499,27.605999999999998,23.97300000000001,-1.364,4.334,22.31900000000001,13.196,19.437,-4.683,24.664,27.04,11.285,13.196,20.774,4.0489999999999995,13.492,25.041999999999998,24.933000000000003,3.5639999999999996,24.998,2.023,20.0,12.398,27.10100000000001,-14.338,-8.051,3.869,19.921,17.316,3.008,13.42,-5.223,2.597,-3.790000000000002,22.083,24.248,26.499000000000002,14.074000000000002,4.385,-10.325999999999999,27.288,13.47,25.663,-3.9789999999999996,3.4339999999999997,-10.464,26.445,27.462,21.70300000000001,20.384,23.135,16.712999999999994,-8.017000000000001,-3.153,-3.790000000000002,1.164,-10.128,23.94,4.995,-1.3319999999999999
2003-02-01,28.863000000000003,19.21,23.304,6.077999999999999,13.814,-1.2980000000000005,12.82,26.244,27.87,24.666,-1.38,21.788,25.688000000000002,23.408,13.831,23.065,23.48,20.717,10.444,-7.312999999999999,5.178999999999999,-1.544,10.661,20.592,-0.15700000000000006,28.744,18.199,22.686999999999998,24.840000000000003,15.578,26.74,13.831,17.043,23.263,-9.744,27.138,26.888,29.234,2.591,7.185,19.199,27.048000000000002,23.524,2.8760000000000003,4.7139999999999995,25.698,18.852,22.085,-7.41,25.59800000000001,27.798000000000002,15.578,18.852,21.891,3.801,10.117,26.75800000000001,27.134,3.9270000000000014,26.138,4.392,19.916,15.373,28.523000000000003,-12.713,-9.678,5.8740000000000006,23.128,18.976,6.336,18.199,-3.786,3.28,1.122,24.476,26.579,28.359,18.037000000000006,1.9469999999999998,-6.324,27.31,12.154000000000002,26.006,1.4580000000000002,6.6229999999999976,-3.6770000000000014,26.875,27.101999999999997,24.246,20.863000000000003,25.215,18.29,-1.4280000000000002,1.8310000000000004,1.122,2.789,-10.112,25.60400000000001,7.557,3.205
2003-03-01,28.98,20.453000000000007,27.331,9.83,15.157,2.092,15.755,27.893,28.66500000000001,23.662,5.127999999999999,21.294,26.58,22.756999999999998,15.995,26.173,23.141,19.642,15.402999999999999,-0.02300000000000013,7.806999999999999,3.9760000000000004,12.758,22.533,3.992,29.124000000000002,23.682,25.00800000000001,24.171,20.81,26.41,15.995,18.035999999999998,21.607,-0.5910000000000002,28.254,29.52,29.632,4.8069999999999995,10.264,24.82,27.837,24.558000000000003,7.318,9.071,28.191,23.726999999999997,26.134,-0.30599999999999994,25.494000000000003,28.403,20.81,23.726999999999997,21.627,7.4979999999999976,13.295,26.346,28.745,9.624,27.533,7.096,17.415,17.124000000000002,30.201,-4.825,-4.0139999999999985,7.755,26.752,18.632,9.871,23.682,3.5260000000000002,9.636000000000001,6.5630000000000015,27.294,28.456,27.262,21.054000000000002,8.031,-2.4419999999999997,27.35400000000001,10.752999999999998,26.949,4.9830000000000005,9.91,1.834,27.754,27.616999999999997,27.939,19.283,22.936,18.555999999999997,3.346,6.225999999999999,6.5630000000000015,5.273,-2.3760000000000003,28.154,10.985,6.603
2003-04-01,28.169,20.27,31.886999999999997,16.322000000000006,18.846,9.238999999999999,23.048,28.66800000000001,30.278000000000002,22.724,8.896,20.623,28.113000000000003,23.15,21.595,30.571,22.512,18.456,16.222,10.289000000000001,12.48,7.6179999999999986,17.718999999999994,22.09800000000001,11.736,28.075,30.752,28.875999999999998,23.053,28.07800000000001,26.554000000000002,21.595,23.355999999999998,20.430999999999997,9.579,29.495,32.288000000000004,28.033,9.424,13.378,31.435,28.109,27.48,14.779000000000002,15.485999999999999,31.976,30.708,30.116999999999997,6.532,25.476,27.684,28.07800000000001,30.708,18.296,9.669,11.778,26.921999999999997,31.064,10.377,29.72,12.518,14.474,18.917,29.963,2.793,3.705,14.275,32.271,17.854,15.440999999999999,30.752,8.185,11.087,15.254000000000001,29.81600000000001,30.85,26.41800000000001,27.148000000000003,10.849,1.0790000000000002,26.774,6.3439999999999985,26.436999999999998,11.665999999999999,15.434000000000001,10.707,27.326999999999998,28.345,31.526,18.348,21.566,22.622,10.166,13.655,15.254000000000001,12.088,3.705,32.126999999999995,16.949,12.495999999999999
2003-05-01,27.91,20.409000000000002,33.510999999999996,24.059,23.266,17.09,29.997,28.945999999999998,29.545,19.832,15.675,21.037000000000006,29.656999999999996,21.59800000000001,26.888,31.34,22.897,15.287,21.355,17.009999999999998,15.447000000000001,10.951,21.246,24.151,17.406000000000002,26.906999999999996,34.075,29.382,20.098,31.784000000000002,26.915,26.888,26.756999999999998,18.741,16.292,28.7,34.514,27.871,18.18,20.736,34.452,28.378,31.155,20.604,19.13,31.023000000000003,33.544000000000004,31.69,18.974,25.468000000000004,28.591,31.784000000000002,33.544000000000004,16.313,12.841,17.436999999999998,25.63300000000001,33.902,15.1,29.031,16.639,12.044,20.928,29.115,12.078,14.829,18.487,35.28800000000001,16.559,20.691,34.075,13.817,14.475999999999999,21.478,31.03,29.179000000000002,24.68,32.556999999999995,18.362000000000002,10.033,25.56,3.0410000000000004,27.804000000000002,17.851,20.165,17.079,28.574,27.684,32.785,17.598,18.413,24.367,17.384,20.456,21.478,16.532,11.216,34.52,21.964,18.365
2003-06-01,25.993000000000002,18.428,32.268,27.373,25.533,20.302,33.908,27.045,28.677,20.055,19.796,20.353,28.691999999999997,21.019,28.885,30.086,22.156999999999996,12.7,24.69400000000001,21.496,17.604000000000006,16.468,23.979,26.245,20.714000000000002,25.613000000000003,35.325,28.475,18.407,35.15600000000001,26.834,28.885,27.3,16.598,21.480999999999998,29.029,31.858,25.921,22.305,25.239,34.614000000000004,28.162,31.736,24.621,25.715999999999998,28.090999999999998,33.858000000000004,32.696,17.447,23.575,27.20300000000001,35.15600000000001,33.858000000000004,14.982,17.083,20.554000000000002,23.537,33.735,22.305,27.482,22.156999999999996,9.864,18.660999999999998,27.991,17.792,12.697000000000001,21.995,32.855,15.504,25.173,35.325,18.96,20.233,24.656999999999996,28.03,27.41800000000001,25.092,35.979,23.936999999999998,11.515,24.516,1.998,27.71,20.495,24.736,20.66,28.22,27.56900000000001,31.250999999999998,16.274,18.942,26.235,20.102,23.615,24.656999999999996,20.775,16.759999999999998,33.951,26.340999999999998,23.329
2003-07-01,25.221,16.861,28.952,30.343000000000004,27.226999999999997,22.715999999999998,35.719,25.398000000000003,27.743000000000002,19.159000000000002,20.54,21.04,27.688000000000002,20.795,29.215999999999998,29.425,22.898000000000003,12.537,27.275,22.994,20.017,21.665,27.107,28.063,22.81,24.188000000000002,30.653000000000002,29.029,17.919,32.379999999999995,27.206999999999997,29.215999999999998,30.035,14.661,22.498,28.092,27.649,25.04300000000001,23.88300000000001,26.73,29.59800000000001,27.545,32.398,25.308000000000003,26.815,26.484,30.22300000000001,30.808000000000003,21.226999999999997,22.987,26.525,32.379999999999995,30.22300000000001,14.774000000000001,18.389000000000006,26.222,22.843000000000004,30.541,22.528000000000002,27.673,26.505,8.687999999999999,17.766000000000005,26.843000000000004,20.035,19.809,23.644,27.085,15.025,29.028000000000002,30.653000000000002,22.864,20.507,25.958000000000002,25.476999999999997,26.839000000000002,23.82,35.927,24.998,19.782,23.81,-0.75,28.051,22.985,29.224,23.151999999999997,27.524,26.855,28.381,14.74,17.722,29.506,21.925,24.468000000000004,25.958000000000002,20.805,19.44,30.840999999999998,30.141,24.063000000000002
2003-08-01,24.88,17.15,27.82,30.795,27.840999999999998,23.384,36.639,25.198,28.285999999999998,20.243,20.956999999999997,21.614,27.551,22.318,29.151,29.629,23.186,11.592,27.51400000000001,21.606,19.290000000000006,24.035,27.66800000000001,28.45300000000001,23.651,24.099,30.252,29.174,18.284,31.92,28.236,29.151,28.906999999999996,18.582,20.899,28.502,27.068,24.878,24.586,27.025,28.733,27.432,33.381,24.665,25.149,25.680000000000003,29.676,30.176,19.252,23.69400000000001,26.281,31.92,29.676,13.993,19.225,25.593000000000004,21.785999999999998,30.241,24.524,26.745,24.521,8.767999999999999,17.783,26.57800000000001,20.119,16.519000000000002,26.451,26.377,15.117,28.111,30.252,23.243,22.892,25.590999999999998,24.998,26.816999999999997,22.388,37.06800000000001,25.951,15.741,23.721,0.688,28.138,23.425,28.701,22.705,27.616999999999997,26.968000000000004,27.662,14.652999999999999,16.901,28.969,20.273,23.247,25.590999999999998,23.813,20.047,29.698,29.149,21.682
2003-09-01,25.737,17.298000000000002,28.009,25.61,26.285,17.311,31.680000000000003,25.691,27.553,21.61000000000001,15.474,21.144000000000002,27.523000000000003,23.938000000000002,26.891,29.22300000000001,22.778000000000002,14.233,24.449,16.730999999999998,16.305,18.99,23.235,28.734,20.35,24.814,29.166,28.865,19.039,30.605,29.03,26.891,27.198,21.924,15.682,27.892,27.62,25.604,19.172,22.60400000000001,28.279,27.184,32.629,21.316999999999997,21.945,26.706999999999997,28.055,29.246,13.758,24.61000000000001,26.63300000000001,30.605,28.055,14.22,14.957,23.8,24.048,30.660999999999998,18.952,26.752,19.708,10.285,17.66,27.079,16.069000000000006,11.2,24.086,25.936999999999998,16.168,24.816999999999997,29.166,18.262,16.124000000000002,21.029,25.156,26.76,22.112,33.072,18.105999999999998,11.667,24.087,4.106,28.25,20.604,25.588,17.89,27.048,27.988000000000003,27.524,16.442,18.944000000000006,27.915,16.26,19.68,21.029,21.429,15.347,31.511999999999997,25.265,18.643
2003-10-01,26.69400000000001,17.137,27.927,20.955,23.98,13.441,27.05,25.116,27.273000000000003,22.701,6.485000000000001,20.386000000000006,28.915,23.803,24.076999999999998,27.536,21.863000000000003,17.218,19.085,7.535,11.651,12.694,16.624000000000002,28.674,13.545,25.51,26.345,27.631,20.257,25.63000000000001,29.416999999999998,24.076999999999998,23.52,24.07200000000001,6.507999999999999,27.21,26.415,26.725,16.118000000000002,20.103,26.500999999999998,27.041,30.274,14.423,15.884,28.026,25.631,28.395,7.152,24.923,27.033,25.63000000000001,25.631,15.425,9.052999999999999,20.549,24.881999999999998,28.717,11.325,27.033,16.385,11.049000000000001,16.386,27.625,6.71,4.898,16.364,25.184,16.875,16.964000000000002,26.345,10.201999999999998,9.101,13.158,25.54300000000001,27.840999999999998,22.725,27.764,12.670000000000002,4.769,24.673000000000002,7.9689999999999985,27.70300000000001,13.489,18.123,9.458,27.015,28.651,27.17,15.712000000000002,20.561,24.346999999999998,8.118,12.368,13.158,14.056,7.5230000000000015,32.366,18.122,11.369000000000002
2003-11-01,27.479,17.430999999999994,25.656999999999996,12.28,20.731,6.524,17.043000000000006,24.158,27.511999999999997,23.177,6.7200000000000015,19.869,28.787,23.158,19.874,23.92,21.791,18.412,13.578,-3.585,7.041,8.571,13.035,26.902,5.283,27.055,20.962000000000003,24.068,21.384,18.777,29.471,19.874,19.896,24.31900000000001,-6.069,27.645,24.465999999999998,27.599,10.847,15.28,21.94700000000001,27.318,28.32800000000001,6.9179999999999975,8.681000000000001,25.71,21.116,23.367,3.0460000000000003,24.701999999999998,27.785,18.777,21.116,17.25,8.338000000000001,11.117,25.499000000000002,26.72900000000001,8.229,26.884,7.46,15.975,15.194,28.062,1.632,0.9009999999999999,14.21,23.315,17.198,11.437,20.962000000000003,7.603,8.357999999999999,3.635,24.05,27.16800000000001,24.077,20.737,9.656,3.0589999999999997,26.16500000000001,10.448,26.704,8.457,13.025,0.944,26.937,28.535,25.346999999999998,17.266000000000002,21.750999999999998,22.730999999999998,0.382,4.135,3.635,11.183,3.342,28.916999999999998,12.280999999999999,4.599
2003-12-01,27.092,17.003,21.174,7.194,15.892000000000001,0.9620000000000001,11.704,23.068,24.618000000000002,23.70000000000001,2.625,20.2,25.87,24.04,14.535,19.955,22.126,18.627,11.06,-10.985,2.0820000000000003,4.154,7.891,24.521,-0.07800000000000007,28.083,15.822000000000001,20.179,22.485,14.562,29.2,14.535,14.214,22.961,-13.364,26.03,22.377,27.323,7.0120000000000005,11.893,17.252000000000002,26.552,26.018,1.331,4.666,22.073,16.323,19.456,-1.4,24.445,27.432,14.562,16.323,18.737000000000002,4.81,9.382,25.11,24.875,4.6339999999999995,24.88900000000001,3.092,19.349,11.623,27.314,-6.359,-2.9630000000000005,7.215,19.933,17.262,5.004,15.822000000000001,0.3790000000000001,4.623,-0.625,21.028,25.243000000000002,25.32,15.99,4.534,-0.38399999999999945,26.851,11.066,25.686,0.13699999999999998,5.943,-6.884999999999999,26.406,27.471999999999998,21.237,19.545,22.982,18.418000000000006,-5.516,-0.42800000000000016,-0.625,4.7189999999999985,-2.5,24.529,6.035,-0.273
2004-01-01,27.728,18.983,20.143,6.316,13.955,-0.9129999999999999,11.887,23.564,25.905,23.162,-0.991,20.564,24.406,22.408,13.48,18.660999999999998,22.445999999999998,19.807,10.293,-13.746000000000002,0.922,-2.383,6.721,22.647,-3.345,28.75,14.199000000000002,18.762,23.084000000000003,12.994000000000002,27.4,13.48,12.884,23.077,-16.569000000000006,26.351999999999997,23.166,28.046,4.9910000000000005,9.823,15.923,27.155,24.276,-0.599,3.655,22.389,13.845999999999998,18.941000000000006,-4.292,25.131,27.298,12.994000000000002,13.845999999999998,20.605,4.888999999999999,9.588,25.365,24.844,5.2650000000000015,25.502,4.097,17.410999999999998,12.455,27.846999999999998,-16.512999999999998,-7.127000000000002,4.364,19.566,17.683999999999994,3.428,14.199000000000002,-6.3249999999999975,4.453,-2.8169999999999997,21.070999999999998,25.103,25.435,15.997,2.702,-8.307,26.436,13.377,24.718000000000004,-2.657,3.877,-9.488,26.648000000000003,27.448,20.511999999999997,20.631999999999998,21.996,16.642,-7.1389999999999985,-2.238,-2.8169999999999997,1.898,-11.382,23.231,4.348,-1.43
2004-02-01,28.705,18.986,22.73,7.077000000000001,15.055,1.4269999999999998,12.988,25.21,26.54300000000001,22.587000000000003,3.139,21.409,24.866999999999997,22.321,14.939,22.416,23.211,20.63,12.093,-8.373000000000001,3.665,1.0070000000000001,9.774,21.95300000000001,1.0020000000000002,27.695,18.737000000000002,22.24,23.756,17.075,26.56900000000001,14.939,15.854,22.074,-11.355,26.177,25.476999999999997,28.898000000000003,5.729,10.421,20.024,27.064,23.56,5.058,6.775,24.08,18.799,22.135,-3.221,25.09800000000001,27.544,17.075,18.799,21.677,5.367999999999999,9.131,25.905,26.065,5.252999999999999,26.441999999999997,6.960000000000001,19.396,13.95,27.912,-9.62,-7.798999999999999,6.597,21.965999999999998,17.805,8.495000000000001,18.737000000000002,-1.3319999999999999,5.209,2.887,23.621,26.359,26.00500000000001,16.837,5.113,-6.0360000000000005,26.725,11.655,25.663,1.845,8.355,-3.538000000000001,27.225,27.229,23.402,21.044,22.032,18.223,-0.968,3.35,2.887,4.399,-6.0710000000000015,24.16500000000001,10.515999999999998,3.329
2004-03-01,29.288,19.813,29.174,13.24,17.338,6.045,19.320999999999998,27.987,29.393,22.962,5.404,21.709,27.441,22.781,18.464000000000002,28.451999999999998,23.69400000000001,18.17,13.21,-0.9089999999999998,8.202,6.6979999999999995,13.161,22.358,4.744,28.175,26.432,27.665,23.148000000000003,24.448,26.913,18.464000000000002,17.261,22.021,-2.431,27.826,29.97,29.188000000000002,8.697000000000001,13.097999999999999,27.533,27.748,25.601,9.379,13.747,27.8,26.199,28.058000000000003,3.747,25.899,28.215,24.448,26.199,20.999000000000002,6.567,16.214000000000002,26.683000000000003,28.86,6.593,28.058000000000003,9.527000000000001,17.104,16.457,28.909000000000002,-1.654,0.7560000000000002,8.908999999999997,28.574,18.711,10.155,26.432,4.525,6.884,7.717,28.128,29.394000000000002,26.127,22.12,6.7810000000000015,-1.5490000000000002,26.488000000000003,11.395,25.829,4.996,10.033999999999999,1.5469999999999997,27.426,27.281,29.54300000000001,19.995,21.82800000000001,18.494,4.569,7.814999999999999,7.717,6.466,-0.07600000000000008,29.202,12.062000000000001,8.498
2004-04-01,28.151999999999997,19.634,32.25,16.525000000000002,18.936,9.987,21.783,28.815,30.662,22.062,10.218,20.445999999999998,27.998,22.834,21.364,29.587,22.431,17.675,15.579,9.211,12.868,8.927999999999997,19.53,21.624,12.285,26.925,31.433000000000003,27.88600000000001,22.164,29.254,26.803,21.364,23.066999999999997,20.363000000000003,7.5360000000000005,29.324,32.091,28.206,12.054,15.485,32.312,28.209,27.38,16.352999999999998,16.863,31.956999999999997,30.909000000000002,30.913,8.579,25.404,27.852,29.254,30.909000000000002,19.243,9.802,15.78,25.963,31.495,8.991000000000003,29.427,12.130999999999998,14.69,17.435,29.45,4.825,4.175,14.889000000000001,32.565999999999995,17.122999999999998,17.005,31.433000000000003,10.057,10.562999999999999,16.335,29.73,31.164,25.958000000000002,25.274,10.407,3.1210000000000004,26.129,6.892,26.199,11.745999999999999,16.445999999999998,10.879000000000001,28.016,28.645,31.76100000000001,18.882,21.489,21.423000000000002,13.784,16.141,16.335,13.145,5.605,32.436,19.64,15.942
2004-05-01,27.302,20.015,33.376000000000005,21.561999999999998,21.635,14.45,28.566999999999997,26.068,28.971999999999998,20.295,12.955,20.574,29.498,22.326,25.63,32.045,22.451999999999998,16.332,17.63,16.094,15.0,12.624,20.930999999999997,23.545,16.807000000000002,26.410999999999998,33.999,30.421,20.423,32.825,27.061,25.63,25.34,16.759,15.345,29.081999999999997,31.336,26.877,16.171,18.749000000000002,34.357,27.97,30.333000000000002,20.449,21.696,31.19,33.729000000000006,32.519,12.865,24.965999999999998,27.704,32.825,33.729000000000006,15.732000000000001,12.729000000000001,18.805,24.955,31.249000000000002,12.617,28.971,19.921,10.969000000000001,18.093,29.369,12.6,10.914,19.428,34.123000000000005,16.873,21.291,33.999,17.8,13.347999999999999,20.575,29.902,28.840999999999998,24.307,31.698,13.812000000000001,8.911,25.513,0.971,26.70300000000001,16.297,21.159,16.118,28.268,28.21,32.659,16.778000000000002,17.663999999999994,25.35,16.884,20.02,20.575,17.273999999999994,11.802,35.296,22.886999999999997,18.947
2004-06-01,25.712,18.148,31.881,27.305,24.368000000000002,18.637,33.867,25.484,28.213,18.473,16.256,20.974,28.333,20.392,27.533,30.153000000000002,22.76,13.56,25.221,23.276999999999997,16.982000000000006,16.916,23.169,26.377,21.625999999999998,24.845,33.016999999999996,29.017,18.475,33.275999999999996,26.315,27.533,28.441,15.571,23.33,28.318,29.858,25.949,20.746,23.869,33.266,27.524,30.938,24.307,25.645,28.84800000000001,31.482,32.899,17.139999999999993,22.625,27.191,33.275999999999996,31.482,14.434,16.379,21.176,21.553,32.009,21.125,27.166,24.281999999999996,9.461,17.727,27.45,16.261,14.790999999999999,23.191,30.826,15.630999999999998,24.718000000000004,33.016999999999996,19.761,17.602999999999994,24.791,27.084,26.98,23.682,34.936,19.694000000000006,12.673,24.455,0.315,28.068,21.872,24.734,22.125,28.309,27.16200000000001,30.799,15.8,16.729,26.541,20.451,23.436999999999998,24.791,21.453000000000007,16.157999999999998,33.614000000000004,25.495,22.76
2004-07-01,24.968000000000004,17.109,29.769000000000002,30.5,27.156,22.246,35.984,24.906,28.32,18.047,18.075,20.717,27.505,20.345,29.504,29.123,22.5,12.597,27.236,22.939,19.27,21.188000000000002,26.747,28.052,23.502,24.334,32.816,28.462,17.008,33.631,26.884,29.504,28.019000000000002,14.814,22.943,28.038,27.47300000000001,25.021,22.969,26.247,31.85,26.962,32.692,26.337,26.467,26.191999999999997,30.494,31.43,20.141,22.514,26.515,33.631,30.494,14.418,16.816000000000006,24.514,20.302000000000003,30.982,22.177,27.237,24.831999999999997,8.282,17.894000000000005,26.15,19.91,18.381,27.658,27.933000000000003,15.526,29.212,32.816,21.945999999999998,18.631,25.671999999999997,25.340999999999998,26.478,22.823,36.542,23.127,16.845000000000002,23.461,-0.48,28.085,23.466,29.555,23.476999999999997,26.837,27.151999999999997,28.941,14.629000000000001,16.403000000000002,28.171999999999997,21.939,24.511999999999997,25.671999999999997,25.975,19.024,32.585,29.365,24.404
2004-08-01,24.656,17.317,27.586,29.281999999999996,27.301,22.197,34.93,25.042,28.13600000000001,19.973000000000006,20.059,21.871,26.875,22.014,28.546,29.399,23.386999999999997,13.255,27.143,22.042,19.778,20.514,26.91800000000001,28.858,23.320999999999998,24.114,29.993000000000002,29.161,19.826,31.688000000000002,28.123,28.546,28.759,18.704,21.686999999999998,28.114,27.182,24.865,22.910999999999998,26.127,28.468000000000004,27.097,32.36,24.642,25.41,26.309,29.485,30.295,20.262,24.055,26.061,31.688000000000002,29.485,14.105,18.172,23.95000000000001,21.296000000000006,31.612,21.351999999999997,26.871,24.889,9.727,18.35,26.976,18.405,17.955,26.636999999999997,25.732,15.746,27.885,29.993000000000002,21.771,19.636,24.498,24.395,26.205,22.428,36.015,22.825,16.688000000000002,23.474,1.1840000000000002,28.823,24.779,28.59800000000001,22.796,27.636999999999997,26.815,27.105999999999998,15.444,17.790000000000006,28.416,19.695,22.708,24.498,24.47600000000001,17.604,31.17,27.76,22.461
2004-09-01,25.81,17.468,29.065,26.305999999999997,25.897,18.165000000000006,32.099000000000004,24.814,27.666,22.958,14.995,20.935,27.612,24.78,26.571,28.88300000000001,22.349,15.15,24.388,16.956,16.019000000000002,20.675,22.513,28.769,20.705,24.988000000000003,30.534000000000002,28.301,18.392,31.308000000000003,28.991,26.571,27.391,20.854,16.203,28.087,27.276,25.831999999999997,20.291,23.076999999999998,29.956,27.456,31.518,21.521,22.635,27.761999999999997,29.663,29.366,14.149000000000001,24.526999999999997,26.604,31.308000000000003,29.663,14.959,15.271999999999998,22.644000000000002,22.462,29.499,19.14,27.399,19.859,11.1,17.204,27.215,14.802,11.871,24.430999999999997,27.765,17.059,22.998,30.534000000000002,18.843,17.07,21.141,25.27,26.995,23.50800000000001,32.286,18.68,12.618,24.422,4.136,27.744,21.046,23.751,18.059,27.141,27.836,28.449,16.224,21.483,26.576,15.727,19.483,21.141,22.198,16.854,31.765,24.456999999999997,17.889
2004-10-01,26.438,16.956,27.16800000000001,21.446,24.121,13.322000000000001,26.885,24.428,27.495,22.507,10.607,20.461,27.983,24.38300000000001,24.178,26.72,21.976,16.605,20.202,9.222,10.341,13.769,15.909999999999998,29.038,14.546,25.45000000000001,25.6,26.807,20.377,24.636999999999997,29.035,24.178,23.201999999999998,22.516,7.829,27.25800000000001,25.961,26.535,16.736,20.444000000000006,25.608,27.638,30.035999999999998,14.819,14.367,28.105,25.206999999999997,27.156,8.837,25.394,26.807,24.636999999999997,25.206999999999997,15.404000000000002,10.743,15.98,24.572,27.989,13.078,26.419,12.995999999999999,13.708,17.205,27.13300000000001,7.786,5.601,17.621000000000006,25.176,16.958,17.365,25.6,10.96,12.167000000000002,13.911,24.6,27.429000000000002,22.337,27.66,15.510000000000002,6.2410000000000005,24.947,5.82,27.316999999999997,14.322,18.3,10.745,26.993,28.669,26.699,17.324,19.754,23.213,8.274,12.718,13.911,14.292,9.135000000000002,32.355000000000004,18.383000000000006,11.229000000000001
2004-11-01,27.164,17.235,25.943,12.620999999999999,20.858,5.894,17.335,23.759,27.60400000000001,23.230999999999998,4.908,20.297,28.712,23.683000000000003,20.032,23.552,22.169,19.339000000000002,13.986,-1.004,6.2810000000000015,9.228,12.838,27.489,7.185,26.796,21.421999999999997,24.004,22.901,20.239,29.469,20.032,20.483,24.877,-2.5460000000000003,27.572,24.4,27.769,11.58,15.578,22.386999999999997,27.361,28.581000000000003,8.486,11.119000000000002,25.861,20.548000000000002,25.179000000000002,2.101,25.245,27.908,20.239,20.548000000000002,16.95,7.497000000000001,11.019,25.639,26.215,6.2349999999999985,26.375,10.192,15.457,15.236,27.97300000000001,0.826,-2.1910000000000003,13.623,22.729,16.677,13.0,21.421999999999997,6.682,7.414,5.99,23.667,27.506999999999998,23.72,21.58,8.556000000000001,0.48,25.82800000000001,8.414,25.776,8.392000000000001,14.040999999999999,2.272,26.926,28.423000000000002,25.474,18.663,21.6,22.51100000000001,1.158,5.85,5.99,11.446,3.2889999999999997,28.909,13.854,5.7200000000000015
